"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"K2KT4H3U","webpage","2015","Barbara Krause (krause@aaos.org); 2020; AAOS (USA)","AAOS Appropriate Use Criteria for the Management of Pediatric Supracondylar Humerus Fractures with Vascular Injury","","","","","United States","","2015","2026-01-08 00:54:09","2026-01-08 00:54:09","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49NIGLDE","webpage","2020","Barbara Krause (krause@aaos.org); 2012-09-25; 2020; AAOS (USA)","AAOS Appropriate Use Criteria for the Management of Rotator Cuff Pathology","","","","","United States","","2020","2026-01-08 00:54:09","2026-01-08 00:54:09","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6EB93HDD","webpage","","Barbara Krause","AAOS Appropriate Use Criteria for the Prevention of Orthopaedic Infection in Patients Undergoing Dental Procedures","","","","","","","","2026-01-08 00:54:09","2026-01-08 00:54:09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29GVF7MA","webpage","2016","Barbara Krause (krause@aaos.org); 2020; AAOS (USA)","AAOS Appropriate Use Criteria for the Surgical Management of Osteoarthritis of the Knee","","","","","United States","","2016","2026-01-08 00:54:09","2026-01-08 00:54:09","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D3T6VI4I","webpage","2021","Barbara Krause; 2021; AAOS (USA)","AAOS Appropriate Use Criteria for the Treatment of Distal Radius Fractures (2021)","","","","","United States","","2021","2026-01-08 00:54:09","2026-01-08 00:54:09","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YBKU3WLJ","webpage","2013","Barbara Krause (krause@aaos.org); 2020; AAOS (USA)","AAOS Appropriate Use Criteria for Treatment of Distal Radius Fractures","","","","","United States","","2013","2026-01-08 00:54:09","2026-01-08 00:54:09","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"529DVLI4","webpage","2022","Barbara Krause (krause@aaos.org); 2022; AAOS (USA)","AAOS Appropriate Use Criteria Pediatric Developmental Dysplasia of the Hip in Infants up to Six Months of Age: General Pediatricians and Referring Physicians","","","","","United States","","2022","2026-01-08 00:54:09","2026-01-08 00:54:09","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87WQRGVP","webpage","","Barbara Krause (krause@aaos.org); 17/09/2028; AAOS (USA)","AAOS Appropriate Use Criteria: Hip Fractures in Older Adults: Acute Treatment","","","","","United States","","","2026-01-08 00:54:09","2026-01-08 00:54:09","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NVUF44UT","webpage","","Barbara Krause (krause@aaos.org); 06/03/2028; AAOS (USA)","AAOS Appropriate Use Criteria: Humeral Component Design During Primary Anatomic Total Shoulder Arthroplasty","","","","","United States","","","2026-01-08 00:54:09","2026-01-08 00:54:09","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q7PNBPKS","webpage","","Barbara Krause (krause@aaos.org); 17/09/2023; AAOS (USA)","AAOS Appropriate Use Criteria: Postoperative Rehabilitation of Low Energy Hip Fractures in Older Adults","","","","","United States","","","2026-01-08 00:54:10","2026-01-08 00:54:10","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TBLKNAZQ","webpage","2023","Barbara Krause (krause@aaos.org); 12/01/2028; 2023; AAOS (USA)","AAOS Appropriate Use Criteria: Prevention of Secondary Hip Fracture and/or Fragility Fracture","","","","","United States","","2023","2026-01-08 00:54:10","2026-01-08 00:54:10","","","","","","","","","","","","","","","English","","","","","","","","","","https://www.aaos.org/globalassets/quality-and-practice-resources/hip-fractures-in-the-elderly/prev.-secondary-fx-auc--.pdf;https://www.orthoguidelines.org/go/auc/default.cfm?auc_id=225080&actionxm=Terms","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9PBSNUMY","webpage","2023","12/01/2023; 2023; AAOS (USA)","AAOS Appropriate Use Criteria: Return to Play to Pre-Injury Level Following Anterior Cruciate Ligament Injury","","","","","United States","","2023","2026-01-08 00:54:10","2026-01-08 00:54:10","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KXTSLT2T","webpage","","Barbara Krause (krause@aaos.org); 06/03/2028; AAOS (USA)","AAOS Appropriate Use Criteria: Treatment for Shoulder OA with Intact Rotator Cuff and Severe Glenoid Retroversion","","","","","United States","","","2026-01-08 00:54:10","2026-01-08 00:54:10","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7T2CU2NI","webpage","2022","Barbara Krause (krause@aaos.org); 2022","AAOS AUC: Mgmt. of Development of Developmental Dysplasia of the Hip in Infants up to 6 months: Ortho Specialists","","","","","","","2022","2026-01-08 00:54:10","2026-01-08 00:54:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NET474QQ","webpage","2019","Barbara Krause (krause@aaos.org); 2020; AAOS (USA)","AAOS CLINICAL PRACTICE GUIDELINE FOR EVALUATION OF PSYCHOSOCIAL FACTORS INFLUENCING RECOVERY FROM ADULT ORTHOPAEDIC TRAUMA","","","","","United States","","2019","2026-01-08 00:54:10","2026-01-08 00:54:10","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JXQWF8M6","webpage","2021","Barbara Krause; July, 2026; 2021; AAOS (USA)","AAOS Clinical Practice Guideline for Pharmacologic, Physical, and Cognitive Pain Alleviation for Musculoskeletal Extremity/Pelvis Surgery","","","","","United States","","2021","2026-01-08 00:54:10","2026-01-08 00:54:10","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XKGFKFJI","webpage","2024","Barbara Krause; June 10, 2029; 2024; AAOS (USA)","AAOS Clinical Practice Guideline for the Management of Acute Isolated Meniscal Pathology","","","","","United States","","2024","2026-01-08 00:54:10","2026-01-08 00:54:10","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EFIBXQ42","webpage","2022","Barbara Krause; Aug-27; 2022; AAOS (USA)","AAOS Clinical Practice Guideline for the Management of Anterior Cruciate Ligament Injuries","","","","","United States","","2022","2026-01-08 00:54:10","2026-01-08 00:54:10","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THKJPTLK","webpage","2024","Barbara Krause; AAOS Management of Carpal Tunnel Syndrome; May 18, 2029; 2024; AAOS (USA)","AAOS Clinical Practice Guideline for the Management of Carpal Tunnel Syndrome","","","","","United States","","2024","2026-01-08 00:54:10","2026-01-08 00:54:10","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7QF97M9R","webpage","","Barbara Krause","AAOS Clinical Practice Guideline for the Management of Hip Fractures in Older Adults","","","","","","","","2026-01-08 00:54:11","2026-01-08 00:54:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H2HZ66RQ","webpage","","Katelyn Sevarino, MBA, CAE, sevarino@aaos.org","AAOS Clinical Practice Guideline for the Management of Osteoarthritis of the Knee (Non-Arthroplasty) (3rd Edition)","","","","","","","","2026-01-08 00:54:11","2026-01-08 00:54:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QF9A66GU","webpage","2025","Barbara Krause; 08/18/2030; 2025; AAOS (USA)","AAOS Clinical Practice Guideline for the Management of Rotator Cuff Injuries","","","","","United States","","2025","2026-01-08 00:54:11","2026-01-08 00:54:11","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63DXSJBD","webpage","2019","Barbara Krause (krause@aaos.org); 2020; AAOS (USA)","AAOS Clinical Practice Guideline for the Management of Surgical Site Infections","","","","","United States","","2019","2026-01-08 00:54:11","2026-01-08 00:54:11","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHVNN9ZV","webpage","","Barbara Krause krause@aaos.org","AAOS Clinical Practice Guideline on the Management of Osteoarthritis of the Hip","","","","","","","","2026-01-08 00:54:11","2026-01-08 00:54:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6J8N3MW7","webpage","","Barbara Krause (krause@aaos.org)","AAOS Diagnosis and Prevention of Periprosthetic Joint Infections Clinical Practice Guideline","","","","","","","","2026-01-08 00:54:11","2026-01-08 00:54:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"576FG69Q","webpage","2022","Barbara Krause; 12/2/2027; 2022; AAOS (USA)","AAOS Evidence-Based Clinical Practice Guideline for the Surgical Management of Osteoarthritis of the Knee","","","","","United States","","2022","2026-01-08 00:54:12","2026-01-08 00:54:12","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
